BveTs Vehicle Performance Table 1.00,,,,,
#,,,,,
0,15510.17,37097.22222,37097.22222,37097.22222,37097.22222
1,15510.17,37097.22222,37097.22222,37097.22222,37097.22222
2,15510.17,37097.22222,37097.22222,37097.22222,37097.22222
3,15510.17,37097.22222,37097.22222,37097.22222,37097.22222
4,15510.17,37097.22222,37097.22222,37097.22222,37097.22222
5,15510.17,37097.22222,37097.22222,37097.22222,37097.22222
6,15510.17,37097.22222,37097.22222,37097.22222,37097.22222
7,15510.17,37097.22222,37097.22222,37097.22222,37097.22222
8,15510.17,37097.22222,37097.22222,37097.22222,37097.22222
9,15510.17,37097.22222,37097.22222,37097.22222,37097.22222
10,14090.5,37097.22222,37097.22222,37097.22222,37097.22222
11,12974.49,37097.22222,37097.22222,37097.22222,37097.22222
12,11957.18,37097.22222,37097.22222,37097.22222,37097.22222
13,11084.12,37097.22222,37097.22222,37097.22222,37097.22222
14,10271.79,37097.22222,37097.22222,37097.22222,37097.22222
15,9596.113,37097.22222,37097.22222,37097.22222,37097.22222
16,8958.396,37097.22222,37097.22222,37097.22222,37097.22222
17,8358.64,37097.22222,37097.22222,37097.22222,37097.22222
18,7865.168,37097.22222,37097.22222,37097.22222,37097.22222
19,7371.698,37097.22222,37097.22222,37097.22222,37097.22222
20,6976.921,37097.22222,37097.22222,37097.22222,37097.22222
21,6589.736,37097.22222,37097.22222,37097.22222,37097.22222
22,6430,37097.22222,37097.22222,37097.22222,37097.22222
23,6430,37097.22222,37097.22222,37097.22222,37097.22222
24,6430,37097.22222,37097.22222,37097.22222,37097.22222
25,6430,37097.22222,37097.22222,37097.22222,37097.22222
26,6430,37097.22222,37097.22222,37097.22222,37097.22222
27,6430,37097.22222,37097.22222,37097.22222,37097.22222
28,6430,35772.32143,37097.22222,37097.22222,37097.22222
29,6430,34538.7931,37097.22222,37097.22222,37097.22222
30,6430,33387.5,37097.22222,37097.22222,37097.22222
31,6430,32310.48387,37097.22222,37097.22222,37097.22222
32,6430,31300.78125,37097.22222,37097.22222,37097.22222
33,6430,30352.27273,37097.22222,37097.22222,37097.22222
34,6430,29459.55882,37097.22222,37097.22222,37097.22222
35,6430,28617.85714,37097.22222,37097.22222,37097.22222
36,6430,27822.91667,37097.22222,37097.22222,37097.22222
37,6430,27070.94595,37097.22222,37097.22222,37097.22222
38,6430,26358.55263,37097.22222,37097.22222,37097.22222
39,6430,25682.69231,37097.22222,37097.22222,37097.22222
40,6430,25040.625,37097.22222,37097.22222,37097.22222
41,6430,24429.87805,37097.22222,37097.22222,37097.22222
42,6430,23848.21429,37097.22222,37097.22222,37097.22222
43,6430,23293.60465,37097.22222,37097.22222,37097.22222
44,6430,22764.20455,37097.22222,37097.22222,37097.22222
45,6430,22258.33333,37097.22222,37097.22222,37097.22222
46,6430,21774.45652,37097.22222,37097.22222,37097.22222
47,6430,21311.17021,37097.22222,37097.22222,37097.22222
48,6430,20867.1875,37097.22222,37097.22222,37097.22222
49,6430,20441.32653,37097.22222,37097.22222,37097.22222
50,6430,20032.5,37097.22222,37097.22222,37097.22222
51,6430,19639.70588,36369.82571,36369.82571,36369.82571
52,6430,19262.01923,35670.40598,35670.40598,35670.40598
53,6430,18898.58491,34997.37945,34997.37945,34997.37945
54,6430,18548.61111,34349.27984,34349.27984,34349.27984
55,6430,18211.36364,33724.74747,33724.74747,33724.74747
56,6430,17886.16071,33122.51984,33122.51984,33122.51984
57,6430,17572.36842,32541.423,32541.423,32541.423
